,Bad Battery,Empty Fuel,Empty Gauge,No Start
53033,False,False,False,False
53034,False,False,False,True
53035,False,False,False,False
53036,False,True,True,True
53037,True,True,True,True
53038,False,False,False,False
53039,False,False,False,False
53040,False,False,False,False
53041,False,False,True,False
53042,False,False,False,False
53043,False,False,False,False
53044,False,False,False,True
53045,False,False,False,False
53046,False,False,False,False
53047,True,True,True,True
53048,True,True,True,True
53049,False,True,True,True
53050,False,True,True,True
53051,False,False,False,True
53052,False,False,False,False
53053,False,False,False,False
53054,False,False,False,False
53055,False,False,False,False
53056,False,False,False,False
53057,False,True,False,False
53058,False,False,False,False
53059,True,False,False,True
53060,False,False,False,False
53061,False,False,False,False
53062,False,False,False,True
53063,False,False,False,False
53064,False,False,False,False
53065,False,True,True,True
53066,False,True,True,False
53067,False,False,False,False
53068,False,False,False,True
53069,True,False,False,True
53070,False,True,False,True
53071,False,False,False,False
53072,False,False,True,False
53073,False,True,True,True
53074,False,False,True,False
53075,False,False,False,False
53076,False,True,True,True
53077,False,True,False,True
53078,False,False,False,False
53079,False,False,False,True
53080,True,False,True,True
53081,False,False,False,False
53082,False,False,False,False
53083,False,False,False,False
53084,False,False,False,False
53085,False,False,False,False
53086,False,False,False,False
53087,False,False,True,False
53088,False,False,False,False
53089,False,True,False,True
53090,False,True,True,True
53091,False,False,False,False
53092,False,False,False,False
53093,False,False,False,False
53094,False,False,False,False
53095,False,False,False,False
53096,False,False,False,False
53097,False,False,False,False
53098,True,False,True,True
53099,True,False,False,False
53100,False,False,False,True
53101,False,False,False,False
53102,False,False,False,False
53103,False,False,False,False
53104,False,False,False,False
53105,False,False,False,False
53106,True,False,True,True
53107,False,False,False,False
53108,True,False,False,True
53109,False,True,True,True
53110,False,False,False,False
53111,False,False,False,False
53112,False,False,False,False
53113,False,False,False,False
53114,False,False,False,False
53115,False,False,False,False
53116,False,True,True,True
53117,False,False,False,False
53118,False,False,False,False
53119,False,False,False,False
53120,False,True,True,True
53121,False,False,False,False
53122,False,False,False,False
53123,False,False,False,False
53124,False,False,False,False
53125,False,False,False,False
53126,False,False,False,False
53127,False,False,False,False
53128,True,True,True,True
53129,False,False,False,False
53130,False,False,False,False
53131,False,False,False,False
53132,True,False,False,True
53133,False,False,False,False
53134,False,False,False,False
53135,False,False,False,False
53136,False,False,False,False
53137,False,False,False,False
53138,False,False,False,False
53139,False,False,False,False
53140,False,False,False,False
53141,False,True,True,True
53142,False,False,False,False
53143,False,False,False,False
53144,False,False,False,False
53145,False,False,False,False
53146,False,False,False,False
53147,False,False,False,False
53148,False,False,False,True
53149,False,False,False,False
53150,False,False,False,False
53151,False,False,True,False
53152,False,False,True,False
53153,True,False,False,True
53154,False,False,False,False
53155,True,False,False,True
53156,False,False,False,False
53157,False,True,True,True
53158,False,False,False,False
53159,False,False,False,False
53160,False,True,False,False
53161,False,True,True,True
53162,False,True,False,True
53163,False,True,True,True
53164,False,False,False,False
53165,False,False,False,False
53166,False,False,False,False
53167,False,False,True,False
53168,False,False,False,True
53169,False,True,True,True
53170,False,False,False,True
53171,False,False,False,False
53172,False,False,False,False
53173,False,False,True,False
53174,False,False,False,False
53175,False,False,False,False
53176,False,False,False,False
53177,False,False,False,False
53178,False,True,False,True
53179,False,False,False,False
53180,True,True,True,True
53181,False,False,False,False
53182,False,False,False,False
53183,False,False,False,False
53184,False,True,False,True
53185,False,True,True,True
53186,False,False,True,False
53187,True,True,True,True
53188,False,False,False,False
53189,False,False,False,True
53190,True,False,False,True
53191,False,True,True,False
53192,True,False,True,True
53193,False,False,False,False
53194,False,False,False,False
53195,False,True,True,False
53196,False,False,False,False
53197,False,False,False,False
53198,False,False,True,False
53199,False,False,False,False
53200,False,False,False,False
53201,False,False,False,False
53202,True,False,False,True
53203,False,False,False,False
53204,True,False,False,True
53205,False,False,False,False
53206,False,True,True,True
53207,False,True,False,False
53208,False,False,False,False
53209,False,False,False,False
53210,False,False,False,False
53211,False,False,False,False
53212,False,True,True,True
53213,False,False,False,False
53214,False,False,False,True
53215,False,True,True,False
53216,False,False,False,True
53217,False,False,False,False
53218,False,False,True,False
53219,True,False,True,True
53220,False,True,True,True
53221,False,False,False,False
53222,True,False,False,True
53223,False,False,False,False
53224,False,False,False,False
53225,False,True,True,True
53226,False,False,False,False
53227,False,True,True,True
53228,False,True,True,True
53229,False,False,False,False
53230,False,False,False,True
53231,False,False,False,False
53232,True,False,False,True
53233,False,False,False,False
53234,False,False,False,False
53235,False,False,False,False
53236,False,True,True,True
53237,False,False,False,False
53238,False,False,False,True
53239,False,False,False,False
53240,False,False,False,False
53241,False,True,True,True
53242,False,True,True,True
53243,False,False,False,False
53244,False,True,False,True
53245,False,False,False,False
53246,False,False,False,False
53247,False,False,False,False
53248,False,False,True,False
53249,False,False,False,False
53250,False,False,False,False
53251,False,False,True,True
53252,False,False,False,False
53253,False,False,False,False
53254,False,False,False,False
53255,False,False,False,False
53256,False,False,False,False
53257,False,True,True,True
53258,False,False,True,False
53259,False,False,False,False
53260,False,False,False,False
53261,True,False,True,True
53262,False,False,False,False
53263,True,False,False,True
53264,False,False,False,False
53265,False,False,False,False
53266,False,False,True,False
53267,False,False,True,True
53268,False,False,False,False
53269,False,False,False,True
53270,True,False,False,True
53271,True,False,False,True
53272,False,False,True,False
53273,False,False,True,False
53274,False,False,False,False
53275,False,False,False,True
53276,False,False,False,False
53277,False,False,False,False
53278,False,False,False,True
53279,False,False,False,False
53280,False,False,False,False
53281,True,False,False,True
53282,False,False,False,False
53283,False,True,True,True
53284,False,False,False,False
53285,False,False,False,False
53286,False,False,False,False
53287,False,False,False,False
53288,True,True,True,True
53289,False,False,False,False
53290,False,False,False,False
53291,False,True,True,True
53292,False,True,True,True
53293,False,True,True,False
53294,False,True,True,True
53295,False,False,False,True
53296,False,False,False,False
53297,True,True,True,True
53298,False,True,False,True
53299,False,False,False,False
53300,False,False,True,False
53301,False,False,False,True
53302,False,False,False,False
53303,False,True,True,True
53304,False,False,False,False
53305,False,False,False,False
53306,False,False,False,False
53307,True,False,True,True
53308,True,False,False,False
53309,True,False,False,False
53310,False,True,True,True
53311,False,False,False,False
53312,False,False,False,False
53313,False,False,False,False
53314,False,False,False,False
53315,False,False,False,False
53316,False,False,False,False
53317,False,True,False,True
53318,False,False,True,False
53319,False,True,False,True
53320,False,True,True,False
53321,False,False,False,True
53322,False,True,True,True
53323,False,False,True,False
53324,False,False,False,False
53325,False,False,True,True
53326,False,False,False,False
53327,False,True,True,True
53328,False,False,False,False
53329,False,False,False,False
53330,False,False,False,False
53331,False,True,True,True
53332,False,False,False,False
53333,False,False,False,False
53334,False,False,False,False
53335,True,False,False,True
53336,False,False,False,False
53337,True,False,False,False
53338,False,False,False,False
53339,False,True,True,True
53340,False,False,False,False
53341,False,False,False,False
53342,False,False,False,False
53343,False,False,False,False
53344,False,True,True,True
53345,False,False,False,False
53346,False,False,False,False
53347,True,False,False,True
53348,True,False,True,True
53349,False,False,False,False
53350,True,True,True,True
53351,False,False,True,False
53352,False,False,True,False
53353,False,False,False,False
53354,False,False,False,False
53355,True,False,False,True
53356,False,False,False,False
53357,False,True,True,True
53358,True,False,True,True
53359,False,True,True,False
53360,False,False,False,False
53361,False,False,False,False
53362,False,False,False,False
53363,False,False,False,False
53364,False,False,False,False
53365,False,False,True,False
53366,False,False,False,False
53367,False,False,False,False
53368,False,False,False,False
53369,False,True,True,True
53370,False,False,False,False
53371,False,False,True,False
53372,False,False,True,False
53373,True,False,False,True
53374,False,False,False,False
53375,False,False,False,False
53376,False,False,True,False
53377,False,False,False,False
53378,False,False,True,False
53379,False,False,False,False
53380,False,False,False,False
53381,False,False,True,False
53382,False,False,False,False
53383,False,False,True,False
53384,False,False,False,False
53385,False,False,False,True
53386,False,False,False,False
53387,False,False,False,False
53388,False,False,False,False
53389,False,True,True,True
53390,False,False,False,False
53391,False,False,False,False
53392,False,False,False,False
53393,False,False,True,False
53394,True,False,False,True
53395,False,False,True,False
53396,False,False,False,False
53397,False,False,False,False
53398,False,False,True,False
53399,False,False,False,False
53400,False,False,True,False
53401,True,False,False,True
53402,False,True,True,True
53403,False,False,True,False
53404,False,False,False,True
53405,False,False,False,False
53406,False,False,False,False
53407,False,False,False,False
53408,False,False,False,False
53409,False,False,False,False
53410,False,True,True,True
53411,False,False,False,False
53412,True,False,False,True
53413,False,False,False,False
53414,True,True,True,True
53415,False,False,False,False
53416,False,False,False,False
53417,False,True,True,False
53418,False,False,False,False
53419,False,False,False,False
53420,False,False,False,False
53421,False,False,False,False
53422,True,False,False,True
53423,False,False,False,False
53424,False,False,False,False
53425,False,True,True,False
53426,False,False,False,False
53427,False,False,False,False
53428,False,False,False,False
53429,False,False,False,False
53430,False,False,False,False
53431,False,True,True,True
53432,False,False,False,False
53433,False,False,True,False
53434,False,False,False,False
53435,False,False,True,False
53436,False,True,True,True
53437,True,False,False,True
53438,False,True,True,True
53439,False,False,False,False
53440,False,False,False,False
53441,False,False,False,False
53442,False,True,False,True
53443,True,False,False,True
53444,False,False,False,False
53445,False,False,False,False
53446,False,True,True,True
53447,False,False,False,False
53448,False,False,True,False
53449,False,True,True,True
53450,False,False,False,False
53451,False,False,True,False
53452,False,False,True,False
53453,False,False,False,False
53454,False,False,False,False
53455,False,False,False,False
53456,True,False,False,True
53457,False,False,False,False
53458,False,True,True,True
53459,False,False,True,False
53460,False,False,False,True
53461,False,True,True,True
53462,False,False,False,False
53463,False,False,False,False
53464,False,False,False,False
53465,False,False,False,False
53466,False,False,False,False
53467,False,False,False,False
53468,False,False,False,False
53469,False,False,False,False
53470,False,False,False,False
53471,False,False,True,False
53472,False,False,False,False
53473,False,False,False,True
53474,True,False,True,True
53475,False,False,False,False
53476,False,False,False,False
53477,False,True,True,True
53478,False,False,False,False
53479,False,False,False,False
53480,False,False,False,False
53481,False,False,False,False
53482,False,False,False,False
53483,False,False,False,True
53484,False,True,False,True
53485,True,False,False,False
53486,False,False,False,False
53487,True,False,False,True
53488,True,False,False,True
53489,False,False,False,False
53490,False,False,True,False
53491,False,True,True,True
53492,False,False,False,False
53493,False,False,False,False
53494,False,True,True,True
53495,False,True,False,True
53496,False,False,False,False
53497,False,False,False,False
53498,False,False,False,False
53499,False,False,False,False
53500,True,False,False,False
53501,True,True,True,True
53502,True,True,True,True
53503,False,False,False,False
53504,True,True,False,True
53505,False,True,True,True
53506,False,True,True,True
53507,False,False,False,True
53508,False,False,False,False
53509,False,False,False,False
53510,False,True,False,False
53511,False,False,False,True
53512,False,True,True,True
53513,False,False,False,False
53514,False,False,False,False
53515,False,False,False,False
53516,False,True,True,True
53517,False,False,False,False
53518,False,False,False,False
53519,False,False,False,False
53520,False,False,False,False
53521,False,False,True,False
53522,False,False,False,False
53523,False,False,False,False
53524,False,False,False,False
53525,False,False,False,True
53526,False,False,False,False
53527,True,False,False,True
53528,False,False,False,False
53529,False,False,False,True
53530,False,False,False,False
53531,False,False,False,False
53532,False,False,False,False
53533,False,False,False,False
53534,True,False,False,True
53535,False,True,True,True
53536,False,True,True,True
53537,False,False,False,False
53538,False,False,False,False
53539,False,False,False,False
53540,False,True,True,False
53541,False,False,False,False
53542,False,False,False,False
53543,False,True,True,True
53544,False,False,False,False
53545,False,False,False,False
53546,False,False,False,False
53547,False,False,False,False
53548,False,False,False,False
53549,True,False,False,True
53550,False,True,True,True
53551,False,False,False,False
53552,False,False,False,False
53553,False,False,False,False
53554,False,True,True,False
53555,True,False,False,True
53556,False,False,False,False
53557,False,False,False,False
53558,False,False,False,True
53559,False,False,True,False
53560,False,True,True,True
53561,False,False,False,False
53562,False,False,False,False
53563,False,True,True,False
53564,True,True,True,True
53565,False,True,True,True
53566,False,False,False,False
53567,False,False,False,False
53568,False,False,False,False
53569,True,True,True,True
53570,False,False,True,True
53571,False,True,True,True
53572,False,True,False,True
53573,True,False,False,True
53574,False,True,True,True
53575,True,False,False,True
53576,False,False,False,False
53577,False,False,False,False
53578,False,True,True,True
53579,False,False,False,False
53580,False,False,False,False
53581,False,False,False,False
53582,False,False,False,False
53583,False,True,True,False
53584,False,False,False,False
53585,False,False,False,False
53586,False,True,True,True
53587,True,True,True,True
53588,False,False,True,False
53589,False,False,False,False
53590,False,False,False,False
53591,False,True,True,False
53592,False,True,True,True
53593,False,False,False,False
53594,True,False,False,True
53595,False,False,False,True
53596,False,False,False,False
53597,False,False,True,False
53598,False,False,False,True
53599,True,True,True,True
53600,False,False,False,False
53601,False,False,False,False
53602,False,False,False,False
53603,False,True,True,True
53604,False,True,True,False
53605,False,False,False,False
53606,True,False,False,True
53607,False,False,False,False
53608,False,True,True,True
53609,False,False,False,False
53610,False,True,True,False
53611,False,False,False,False
53612,False,False,False,False
53613,False,True,True,True
53614,False,False,False,False
53615,False,False,False,False
53616,False,True,True,False
53617,False,True,True,True
53618,True,False,True,False
53619,False,False,False,False
53620,False,True,True,False
53621,False,False,False,False
53622,False,False,False,False
53623,False,False,False,False
53624,False,False,False,False
53625,False,False,True,False
53626,False,False,True,False
53627,False,True,True,True
53628,False,False,True,False
53629,False,False,False,False
53630,False,False,True,False
53631,False,False,False,False
53632,False,True,True,True
53633,False,False,False,False
53634,True,False,False,True
53635,False,False,False,False
53636,False,False,False,False
53637,False,False,False,False
53638,False,False,False,False
53639,False,False,False,False
53640,False,False,False,False
53641,False,False,False,False
53642,True,False,False,False
53643,False,False,True,False
53644,False,False,True,False
53645,False,True,False,True
53646,False,True,False,True
53647,False,False,True,False
53648,False,False,False,False
53649,False,False,True,False
53650,False,True,True,True
53651,False,False,False,False
53652,False,False,False,True
53653,False,True,True,True
53654,False,False,False,False
53655,False,False,False,False
53656,False,False,False,False
53657,True,False,False,True
53658,False,False,False,False
53659,False,False,True,False
53660,False,True,True,True
53661,True,True,False,True
53662,False,False,False,False
53663,False,False,False,False
53664,False,False,True,False
53665,False,False,False,False
53666,False,False,False,False
53667,False,False,False,False
53668,False,False,False,False
53669,False,False,False,False
53670,False,False,False,False
53671,False,False,False,True
53672,False,False,False,False
53673,False,False,True,True
53674,False,False,False,False
53675,True,False,True,True
53676,False,False,False,True
53677,False,False,True,False
53678,False,True,True,True
53679,False,True,True,True
53680,False,False,False,False
53681,False,False,True,False
53682,False,False,True,False
53683,False,False,False,False
53684,False,False,True,False
53685,False,False,False,False
53686,False,True,True,True
53687,False,False,False,False
53688,False,False,False,False
53689,False,False,False,False
53690,False,False,False,False
53691,False,False,False,False
53692,False,False,True,False
53693,False,False,False,False
53694,False,False,False,False
53695,False,True,True,True
53696,True,True,True,True
53697,False,False,False,False
53698,False,False,False,False
53699,False,True,True,True
53700,False,False,False,True
53701,False,False,False,True
53702,False,True,True,True
53703,False,False,False,False
53704,False,False,False,False
53705,False,False,False,False
53706,False,True,True,True
53707,True,False,False,True
53708,False,True,True,False
53709,False,False,False,False
53710,False,False,False,False
53711,False,True,True,True
53712,False,False,False,False
53713,False,False,False,False
53714,False,False,False,True
53715,False,False,False,False
53716,False,False,False,True
53717,False,False,False,False
53718,False,False,False,False
53719,False,False,False,False
53720,False,False,False,False
53721,False,False,False,False
53722,False,False,False,False
53723,False,False,False,False
53724,True,False,True,True
53725,False,False,False,True
53726,False,False,False,False
53727,False,False,False,False
53728,False,False,False,False
53729,False,False,True,False
53730,False,False,False,False
53731,False,True,True,True
53732,False,False,False,False
53733,False,False,False,False
53734,False,True,True,True
53735,False,False,False,False
53736,False,True,True,True
53737,True,False,False,True
53738,False,False,False,True
53739,True,False,False,True
53740,False,False,True,False
53741,False,True,True,True
53742,False,False,False,False
53743,False,False,True,False
53744,False,False,False,False
53745,False,False,False,False
53746,False,False,False,False
53747,False,False,False,False
53748,False,False,False,False
53749,False,False,False,False
53750,False,False,False,False
53751,False,True,True,True
53752,False,False,False,False
53753,False,False,True,False
53754,False,False,False,False
53755,False,True,True,True
53756,False,True,True,True
53757,False,False,False,False
53758,False,False,False,False
53759,True,False,False,True
53760,False,False,False,False
53761,False,False,False,False
53762,False,False,False,False
53763,False,False,False,False
53764,False,False,False,False
53765,True,True,True,True
53766,False,False,False,False
53767,False,False,False,False
53768,False,False,False,False
53769,True,False,False,True
53770,False,False,False,True
53771,False,False,False,False
53772,False,False,False,False
53773,False,False,False,False
53774,False,False,False,False
53775,False,False,False,False
53776,False,False,False,False
53777,False,False,False,False
53778,False,False,False,False
53779,False,False,False,False
53780,False,False,False,False
53781,True,False,False,True
53782,False,False,False,False
53783,False,False,False,False
53784,False,False,False,False
53785,False,False,False,True
53786,False,False,False,False
53787,False,False,False,False
53788,False,False,False,False
53789,False,False,False,False
53790,False,True,True,True
53791,True,False,False,True
53792,False,False,False,False
53793,False,False,False,False
53794,False,False,False,False
53795,False,False,False,False
53796,False,False,False,False
53797,False,False,False,False
53798,False,False,False,False
53799,False,True,True,True
53800,False,False,False,False
53801,False,False,False,False
53802,False,False,False,False
53803,True,True,True,True
53804,False,False,False,False
53805,True,False,False,True
53806,False,False,True,False
53807,False,False,False,False
53808,False,False,False,False
53809,False,False,False,False
53810,False,False,False,False
53811,True,True,True,True
53812,False,False,False,False
53813,False,False,False,False
53814,False,False,False,False
53815,False,False,False,False
53816,True,False,True,True
53817,False,False,False,False
53818,False,False,False,False
53819,False,True,False,True
53820,False,False,False,False
53821,False,False,False,False
53822,False,False,False,False
53823,False,False,False,False
53824,False,False,False,False
53825,True,False,True,True
53826,False,False,False,False
53827,False,False,False,False
53828,False,False,False,False
53829,False,False,False,False
53830,False,False,False,False
53831,False,False,False,False
53832,True,False,False,False
53833,False,False,False,False
53834,True,False,False,True
53835,False,False,False,False
53836,False,True,True,True
53837,False,False,False,True
53838,False,True,True,True
53839,True,False,False,True
53840,False,False,False,False
53841,False,False,False,False
53842,False,False,False,False
53843,True,True,False,True
53844,False,False,False,False
53845,False,False,False,False
53846,False,True,True,True
53847,False,False,False,False
53848,False,False,False,False
53849,False,False,False,False
53850,False,True,True,True
53851,False,True,True,True
53852,False,False,False,False
53853,True,True,True,True
53854,False,False,False,False
53855,False,False,False,False
53856,False,False,False,False
53857,True,True,True,True
53858,False,False,False,False
53859,False,False,False,False
53860,False,False,True,False
53861,False,False,False,False
53862,False,False,False,False
53863,False,False,False,False
53864,False,False,False,False
53865,False,False,False,False
53866,False,False,False,False
53867,False,True,True,True
53868,False,False,False,False
53869,False,True,True,True
53870,True,False,False,True
53871,False,False,False,False
53872,False,False,False,False
53873,False,False,False,False
53874,False,True,True,True
53875,False,False,True,False
53876,False,True,False,False
53877,False,False,False,False
53878,False,False,False,False
53879,False,True,True,False
53880,True,False,False,True
53881,False,False,False,False
53882,False,False,False,False
53883,False,True,False,True
53884,False,False,False,False
53885,False,False,False,False
53886,False,True,True,True
53887,False,False,False,False
53888,False,True,True,True
53889,False,False,True,False
53890,False,False,False,False
53891,False,False,False,False
53892,False,False,False,False
53893,False,True,True,True
53894,True,False,False,True
53895,False,False,False,False
53896,True,False,False,True
53897,False,True,True,True
53898,False,False,False,False
53899,False,False,False,False
53900,True,False,False,True
53901,False,True,True,True
53902,False,False,False,False
53903,False,False,False,False
53904,False,True,True,True
53905,False,True,False,False
53906,False,False,False,False
53907,False,True,True,True
53908,False,False,False,True
53909,False,False,False,False
53910,False,True,True,True
53911,False,False,False,False
53912,True,False,False,True
53913,True,False,False,False
53914,False,True,True,True
53915,True,False,True,True
53916,True,False,False,False
53917,False,False,True,False
53918,False,False,False,False
53919,False,False,False,False
53920,False,True,False,True
53921,False,False,False,False
53922,False,False,False,False
53923,False,False,False,False
53924,False,False,False,True
53925,False,False,False,False
53926,False,False,False,False
53927,False,True,True,False
53928,False,False,False,False
53929,False,False,False,False
53930,True,False,False,True
53931,False,False,False,False
53932,False,False,False,False
53933,False,True,True,True
53934,False,False,True,False
53935,False,False,False,False
53936,False,False,False,False
53937,False,False,False,False
53938,False,False,False,False
53939,False,False,False,True
53940,False,False,False,True
53941,False,False,False,False
53942,False,False,False,False
53943,False,False,False,False
53944,False,False,False,False
53945,False,False,False,False
53946,False,False,False,False
53947,True,False,False,True
53948,False,False,False,False
53949,False,False,False,False
53950,False,False,False,False
53951,False,False,True,False
53952,False,False,False,False
53953,False,True,True,True
53954,False,False,False,True
53955,False,False,False,False
53956,True,False,False,True
53957,False,False,False,False
53958,False,False,False,False
53959,True,False,False,True
53960,False,False,False,False
53961,False,False,False,False
53962,True,False,False,True
53963,False,False,True,False
53964,False,False,False,False
53965,False,False,False,False
53966,False,False,False,False
53967,False,False,False,False
53968,False,False,False,False
53969,True,False,False,True
53970,False,False,False,False
53971,False,False,False,False
53972,False,True,False,True
53973,True,False,False,True
53974,False,False,True,False
53975,False,True,True,False
53976,False,True,True,False
53977,False,False,False,False
53978,False,False,False,False
53979,True,False,False,True
53980,False,False,False,False
53981,False,False,False,False
53982,False,False,True,False
53983,False,True,True,False
53984,False,False,False,True
53985,False,False,False,False
53986,False,True,False,False
53987,False,False,False,False
53988,False,True,False,True
53989,False,True,True,True
53990,False,False,False,False
53991,False,False,False,False
53992,False,False,True,False
53993,False,True,True,False
53994,False,False,False,False
53995,False,False,False,True
53996,False,False,False,False
53997,False,False,False,False
53998,True,True,True,True
53999,False,False,False,False
54000,False,False,False,False
54001,True,True,True,True
54002,False,False,False,False
54003,False,False,True,False
54004,False,False,False,False
54005,False,False,False,False
54006,False,False,True,False
54007,False,False,False,False
54008,False,False,True,False
54009,False,False,False,False
54010,False,True,True,True
54011,False,False,False,False
54012,False,True,True,True
54013,False,False,True,False
54014,False,False,False,False
54015,False,False,False,False
54016,False,False,False,False
54017,False,False,False,False
54018,False,False,False,False
54019,False,True,True,True
54020,False,True,True,True
54021,False,False,False,False
54022,False,False,True,False
54023,False,True,True,True
54024,False,True,True,True
54025,False,False,False,True
54026,False,False,False,False
54027,False,False,False,False
54028,False,False,True,False
54029,False,False,False,False
54030,False,False,False,False
54031,False,True,True,False
54032,False,False,False,True
54033,False,False,False,False
54034,False,False,False,False
54035,False,False,False,True
54036,False,False,False,False
54037,True,False,False,True
54038,False,False,False,False
54039,False,False,False,False
54040,False,False,False,False
54041,False,False,False,False
54042,False,True,False,True
54043,False,True,True,True
54044,False,False,False,False
54045,False,False,False,False
54046,False,False,False,False
54047,False,True,True,True
54048,False,False,False,False
54049,False,False,False,True
54050,False,False,False,False
54051,False,False,False,False
54052,False,False,False,False
54053,False,False,False,False
54054,False,False,True,False
54055,False,False,False,False
54056,False,False,False,False
54057,False,False,False,False
54058,False,True,True,True
54059,False,False,False,True
54060,True,False,False,True
54061,False,False,False,False
54062,False,False,False,False
54063,False,False,False,False
54064,False,False,False,False
54065,True,False,False,True
54066,False,False,False,False
54067,False,False,False,False
54068,False,False,False,False
54069,False,False,False,False
54070,False,True,False,False
54071,False,False,False,False
54072,False,False,False,False
54073,False,False,False,False
54074,False,True,True,False
54075,False,False,True,False
54076,False,False,False,False
54077,True,True,True,True
54078,False,True,True,True
54079,False,False,False,False
54080,False,False,False,True
54081,False,False,False,True
54082,False,False,True,False
54083,False,False,True,False
54084,False,True,True,True
54085,True,False,False,True
54086,False,True,True,True
54087,False,True,False,True
54088,False,True,True,True
54089,False,False,True,False
54090,False,False,True,False
54091,True,False,True,True
54092,True,False,True,True
54093,False,False,False,False
54094,False,False,False,False
54095,False,False,False,False
54096,False,False,True,False
54097,False,False,False,False
54098,False,False,True,False
54099,False,True,True,True
54100,False,False,False,False
54101,False,False,True,False
54102,False,True,True,True
54103,False,False,False,False
54104,True,False,False,True
54105,True,False,False,True
54106,False,False,False,False
54107,False,False,False,False
54108,False,True,False,True
54109,True,False,True,True
54110,False,False,False,False
54111,False,False,False,True
54112,True,False,False,True
54113,True,False,False,True
54114,False,True,False,True
54115,False,False,False,False
54116,False,False,False,True
54117,False,False,False,False
54118,False,False,False,False
54119,False,True,True,False
54120,False,True,True,True
54121,False,False,False,False
54122,True,False,False,True
54123,False,False,False,False
54124,False,False,False,False
54125,False,False,False,False
54126,False,False,False,False
54127,False,True,True,True
54128,False,False,False,False
54129,False,False,False,True
54130,False,False,False,False
54131,True,False,False,True
54132,False,False,False,False
54133,False,False,False,False
54134,True,True,True,True
54135,False,False,False,False
54136,False,False,False,False
54137,False,False,False,False
54138,False,True,True,True
54139,True,False,False,True
54140,False,True,False,True
54141,False,False,False,False
54142,False,False,False,False
54143,False,False,False,False
54144,False,True,True,True
54145,False,False,True,False
54146,False,True,True,True
54147,False,False,False,False
54148,False,False,False,False
54149,False,False,False,True
54150,False,False,False,False
54151,False,False,False,False
54152,False,False,False,False
54153,True,False,False,True
54154,False,False,False,False
54155,False,True,True,False
54156,False,False,False,False
54157,True,True,True,True
54158,False,True,True,True
54159,True,False,False,False
54160,True,False,False,True
54161,False,True,False,False
54162,False,True,True,False
54163,False,False,False,False
54164,False,True,True,True
54165,False,False,True,False
54166,False,True,False,False
54167,False,False,False,False
54168,False,False,False,False
54169,False,False,False,False
54170,False,False,False,False
54171,False,True,True,True
54172,False,False,False,False
54173,False,False,False,False
54174,False,False,False,False
54175,False,True,False,True
54176,False,False,True,False
54177,True,False,False,True
54178,False,False,True,False
54179,False,False,True,False
54180,False,True,False,True
54181,False,False,False,False
54182,False,True,True,True
54183,False,False,False,False
54184,True,True,True,True
54185,True,False,False,True
54186,False,False,False,False
54187,False,False,False,False
54188,False,True,True,True
54189,False,False,False,False
54190,False,False,False,True
54191,False,False,False,True
54192,False,False,False,False
54193,False,False,False,False
54194,False,False,False,False
54195,False,False,False,False
54196,False,True,True,True
54197,False,False,False,False
54198,False,False,False,False
54199,False,False,False,False
54200,False,False,False,False
54201,True,False,False,True
54202,False,False,False,False
54203,False,False,False,False
54204,False,True,False,True
54205,False,True,True,False
54206,False,False,False,False
54207,False,True,True,True
54208,True,False,False,True
54209,False,False,False,False
54210,False,False,False,False
54211,False,False,False,False
54212,False,False,False,False
54213,True,False,False,True
54214,False,False,False,False
54215,False,True,True,True
54216,True,False,False,True
54217,False,False,False,False
54218,False,False,False,False
54219,False,False,False,False
54220,False,False,False,False
54221,False,False,False,False
54222,False,False,False,False
54223,False,True,False,True
54224,False,False,False,False
54225,False,False,False,False
54226,False,True,True,True
54227,False,False,True,False
54228,True,False,False,True
54229,False,False,False,False
54230,False,False,False,False
54231,False,True,True,True
54232,False,False,False,False
54233,False,False,False,False
54234,False,False,False,False
54235,False,False,False,False
54236,False,False,False,False
54237,True,False,False,False
54238,False,True,True,True
54239,False,False,False,False
54240,False,False,False,False
54241,False,True,True,True
54242,False,False,False,True
54243,False,True,True,True
54244,False,False,False,False
54245,False,False,False,False
54246,False,True,True,False
54247,False,False,False,False
54248,False,True,True,False
54249,False,True,True,True
54250,False,True,True,True
54251,False,True,True,True
54252,False,True,True,False
54253,False,False,False,False
54254,False,False,False,False
54255,False,False,False,False
54256,False,False,False,False
54257,False,False,False,False
54258,False,True,True,True
54259,False,False,False,False
54260,False,False,False,False
54261,False,False,False,False
54262,False,False,False,False
54263,False,False,False,False
54264,True,True,True,True
54265,False,False,False,False
54266,False,True,False,True
54267,False,True,True,True
54268,False,False,False,False
54269,False,False,False,False
54270,False,False,False,False
54271,False,False,False,False
54272,True,False,False,True
54273,False,False,False,False
54274,False,False,False,False
54275,True,False,False,True
54276,False,True,True,False
54277,False,False,False,False
54278,False,False,False,True
54279,False,False,False,False
54280,False,False,False,False
54281,False,True,True,False
54282,False,False,False,True
54283,False,False,False,False
54284,False,False,False,False
54285,False,False,False,True
54286,False,False,False,False
54287,False,True,True,True
54288,False,True,False,True
54289,False,True,True,True
54290,False,False,False,False
54291,False,False,False,False
54292,False,False,False,True
54293,False,True,True,True
54294,True,True,True,True
54295,False,True,False,True
54296,False,True,True,True
54297,True,True,True,True
54298,False,False,False,False
54299,True,False,False,False
54300,False,False,False,False
54301,False,False,False,False
54302,False,False,False,False
